Retailer,Product ID,Title,Brand,Count,Size,Color,Grade,Organic,Housing,Covered ZIPs,Covered Stores,Min Price,Avg Price,Max Price,Offer Rows,Priced Rows,URL
Target,14713535,Grade A Extra Large Eggs - Good & Gather™,Good & Gather,30,Extra Large,Unknown,A,false,Conventional/Unspecified,555,574,,,,574,0,https://www.target.com/p/grade-a-large-eggs-30ct-good-38-gather-8482-packaging-may-vary/-/A-14713535
Target,93919257,Signature Free Range Blue Eggs - 6ct - Good & Gather™,Good & Gather,6,Unknown,Specialty/Mixed,Unknown,false,Free-Range,294,303,2.99,2.99,2.99,303,303,https://www.target.com/p/signature-free-range-blue-eggs-6ct-good-38-gather-8482/-/A-93919257
Target,95248045,OrgaNick Pastures Corn and Soy Free Organic Brown Grade A Large Eggs - 12ct,Organick Pastures,12,Large,Brown,A,true,Conventional/Unspecified,204,219,5.99,5.989999999999999,5.99,219,219,https://www.target.com/p/organick-pastures-corn-and-soy-free-organic-brown-large-eggs-12ct/-/A-95248045
Target,14662559,Organic Cage-Free Grade A Large Brown Eggs - Good & Gather™,Good & Gather,6,Large,Brown,A,true,Cage-Free,194,198,,,,198,0,https://www.target.com/p/organic-cage-free-grade-a-large-brown-eggs-6ct-good-38-gather-8482/-/A-14662559
Target,90864085,The Happy Egg Co. Organic Free Range Eggs,The Happy Egg Co.,18,Unknown,Unknown,Unknown,true,Free-Range,171,179,,,,179,0,https://www.target.com/p/the-happy-egg-co-organic-free-range-eggs-18ct/-/A-90864085
Target,89614071,Chino Valley Ranchers Cage Free Organic Brown Large Eggs - 12ct,Chino Valley Ranchers,12,Large,Brown,Unknown,true,Cage-Free,23,24,8.99,8.99,8.99,24,24,https://www.target.com/p/chino-valley-ranchers-cage-free-organic-brown-large-eggs-12ct/-/A-89614071
Target,82605778,SunHearth White Grade A Eggs,Sunhearth,18,Extra Large,White,A,false,Conventional/Unspecified,12,12,,,,12,0,https://www.target.com/p/sunhearth-extra-large-white-grade-a-eggs-18ct/-/A-82605778
Target,82605779,SunHearth White Grade A Eggs,Sunhearth,12,Large,White,A,false,Conventional/Unspecified,10,10,,,,10,0,https://www.target.com/p/sunhearth-large-white-grade-a-eggs-12ct/-/A-82605779
Trader Joe's,72270,Organic Pasture Raised Large Brown Eggs,Unknown,12,Large,Brown,Unknown,true,Pasture-Raised,625,648,6.99,6.99,6.99,649,649,https://www.traderjoes.com/home/products/pdp/eggs-large-brown-organic-pasture-raised-dozen-072270
Trader Joe's,62124,Pasture Raised Large Brown Eggs,Unknown,12,Large,Brown,Unknown,false,Pasture-Raised,625,648,5.99,5.99,5.99,649,649,https://www.traderjoes.com/home/products/pdp/eggs-large-brown-pasture-raised-dozen-062124
Walmart,48319448,Marketside Organic Cage Free Large Brown Eggs 12 Count,Marketside,12,Large,Brown,Unknown,true,Cage-Free,4026,4468,3.97,3.9699999999999998,3.97,4468,4468,https://www.walmart.com/ip/Marketside-Organic-Cage-Free-Large-Brown-Eggs-12-Count/48319448?classType=REGULAR&athbdg=L1300
Walmart,49463949,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",Marketside,12,Large,Brown,Unknown,false,Cage-Free,4024,4466,2.66,2.66,2.66,4466,4466,https://www.walmart.com/ip/Marketside-Large-Cage-Free-Brown-Eggs-12-Count/49463949?classType=REGULAR&athbdg=L1300
Walmart,48319449,Marketside Cage Free Large Brown Eggs 18 Count,Marketside,18,Large,Brown,Unknown,false,Cage-Free,3823,4243,3.93,3.93,3.93,4243,4243,https://www.walmart.com/ip/Marketside-Cage-Free-Large-Brown-Eggs-18-Count/48319449?classType=REGULAR&athbdg=L1300
Walmart,15716858,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",Eggland's Best,12,Large,Brown,Unknown,false,Cage-Free,3818,4250,4.62,4.62,4.62,4250,4250,https://www.walmart.com/ip/Eggland-s-Best-Cage-Free-Large-Brown-Eggs-12-Count/15716858?classType=REGULAR
Walmart,51259534,Marketside Organic Cage Free Brown Large Eggs 18 Count,Marketside,18,Large,Brown,Unknown,true,Cage-Free,3783,4221,5.88,5.88,5.88,4221,4221,https://www.walmart.com/ip/Marketside-Organic-Cage-Free-Brown-Large-Eggs-18-Count/51259534?classType=REGULAR&athbdg=L1300
Walmart,172844767,Great Value Large White Eggs 18 Count,Great Value,18,Large,White,Unknown,false,Conventional/Unspecified,3585,3996,2.17,2.17,2.17,3996,3996,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-18-Count/172844767?classType=REGULAR&athbdg=L1600
Walmart,10324125,"Eggland's Best Large White Eggs, 12 Count",Eggland's Best,12,Large,White,Unknown,false,Conventional/Unspecified,3462,3856,3.87,3.87,3.87,3856,3856,https://www.walmart.com/ip/Eggland-s-Best-Large-White-Eggs-12-Count/10324125?classType=REGULAR
Walmart,145051970,"Great Value Large White Eggs, 12 Count",Great Value,12,Large,White,Unknown,false,Conventional/Unspecified,3379,3762,1.47,1.4700000000000002,1.47,3762,3762,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-12-Count/145051970?classType=REGULAR&athbdg=L1600
Walmart,12167419,"Eggland's Best Extra Large White Eggs, 18 Count",Eggland's Best,18,Extra Large,White,Unknown,false,Conventional/Unspecified,3340,3714,5.84,5.84,5.84,3714,3714,https://www.walmart.com/ip/Eggland-s-Best-Extra-Large-White-Eggs-18-Count/12167419?classType=REGULAR
Walmart,133610861,Great Value Jumbo White Eggs 12 Count,Great Value,12,Jumbo,White,Unknown,false,Conventional/Unspecified,3276,3643,1.84,1.84,1.84,3643,3643,https://www.walmart.com/ip/Great-Value-Jumbo-White-Eggs-12-Count/133610861?classType=REGULAR&athbdg=L1102
Walmart,193637719,"Great Value Large White Eggs, 60 Count",Great Value,60,Large,White,Unknown,false,Conventional/Unspecified,3250,3631,7.13,7.13,7.13,3631,3631,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-60-Count/193637719?classType=REGULAR&athbdg=L1600
Walmart,142616435,Great Value Large White Eggs 36 Count,Great Value,36,Large,White,Unknown,false,Conventional/Unspecified,3238,3614,4.32,4.32,4.32,3614,3614,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-36-Count/142616435?classType=REGULAR&athbdg=L1102
Walmart,135825185,"Great Value Extra Large White Eggs, 18 Count",Great Value,18,Extra Large,White,Unknown,false,Conventional/Unspecified,3190,3565,2.43,2.43,2.43,3565,3565,https://www.walmart.com/ip/Great-Value-Extra-Large-White-Eggs-18-Count/135825185?classType=REGULAR
Walmart,172144435,"Great Value Large White Eggs, 6 Count",Great Value,6,Large,White,Unknown,false,Conventional/Unspecified,3188,3553,0.86,0.86,0.86,3553,3553,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-6-Count/172144435?classType=REGULAR
Walmart,46914789,"Farmer's Market Family Pack Medium Grade A Eggs, 60 count",Unknown,60,Medium,Unknown,A,false,Conventional/Unspecified,2820,3084,7.13,7.129999999999999,7.13,3084,3084,https://www.walmart.com/ip/Farmer-s-Market-Family-Pack-Medium-Grade-A-Eggs-60-count/46914789?classType=REGULAR
Walmart,10449724,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",Eggland's Best,12,Large,Brown,Unknown,true,Conventional/Unspecified,2739,3068,5.96,5.96,5.96,3068,3068,https://www.walmart.com/ip/Eggland-s-Best-100-USDA-Organic-Certified-Large-Brown-Eggs-12-Count/10449724?classType=REGULAR
Walmart,165233284,Great Value Extra Large White Eggs 12 Count,Great Value,12,Extra Large,White,Unknown,false,Conventional/Unspecified,2714,3010,1.66,1.66,1.66,3010,3010,https://www.walmart.com/ip/Great-Value-Extra-Large-White-Eggs-12-Count/165233284?classType=REGULAR
Walmart,10324126,"Eggland's Best Extra Large White Eggs, 12 Count",Eggland's Best,12,Extra Large,White,Unknown,false,Conventional/Unspecified,2711,3029,3.96,3.96,3.96,3029,3029,https://www.walmart.com/ip/Eggland-s-Best-Extra-Large-White-Eggs-12-Count/10324126?classType=REGULAR
Walmart,134714692,"Happy Egg Co. Organic Free-Range Large Brown Eggs, 12 Count, USDA Organic",Happy Egg,12,Large,Brown,Unknown,true,Free-Range,2564,2854,6.64,6.639999999999999,6.64,2854,2854,https://www.walmart.com/ip/Happy-Egg-Co-Organic-Free-Range-Large-Brown-Eggs-12-Count-Dozen/134714692?classType=REGULAR
Walmart,104199803,Happy Egg Organic 12ct,Happy Egg,12,Unknown,Unknown,Unknown,true,Conventional/Unspecified,2548,2832,6.64,6.64,6.64,2832,2832,https://www.walmart.com/ip/Happy-Egg-Organic-12ct/104199803?classType=REGULAR
Walmart,115864065,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",Vital Farms,12,Large,Brown,A,false,Pasture-Raised,2291,2497,7.46,7.46,7.46,2497,2497,https://www.walmart.com/ip/Vital-Farms-Pasture-Raised-Grade-A-Large-Brown-Eggs-12-Count/115864065?classType=REGULAR&athbdg=L1300
Walmart,51259531,"Eggland's Best Large White Eggs, 18 Count",Eggland's Best,18,Large,White,Unknown,false,Conventional/Unspecified,2159,2337,5.72,5.72,5.72,2337,2337,https://www.walmart.com/ip/Eggland-s-Best-Large-White-Eggs-18-Count/51259531?classType=REGULAR
Walmart,10448667,"Born Free Organic Brown Eggs, 12 Count",Unknown,12,Unknown,Brown,Unknown,true,Conventional/Unspecified,2158,2386,5.96,5.96,5.96,2386,2386,https://www.walmart.com/ip/Born-Free-Organic-Brown-Eggs-12-Count/10448667?classType=REGULAR
Walmart,5326288982,"Marketside Grade A Large Pasture Raised Brown Eggs, 12 Count",Marketside,12,Large,Brown,A,false,Pasture-Raised,1588,1774,3.74,3.74,3.74,1774,1774,https://www.walmart.com/ip/Marketside-Grade-A-Large-Pasture-Raised-Brown-Eggs-12-Count/5326288982?classType=REGULAR&athbdg=L1300
Walmart,33141086,"FARMHOUSE EGGS, Cage Free Large Brown Eggs, 18 Count",Farmhouse,18,Large,Brown,Unknown,false,Cage-Free,1427,1645,5.84,5.84,5.84,1645,1645,https://www.walmart.com/ip/FARMHOUSE-EGGS-Cage-Free-Large-Brown-Eggs-18-Count/33141086?classType=REGULAR
Walmart,167936109,"Great Value Large Grade A Eggs, 36 Count",Great Value,36,Large,Unknown,A,false,Conventional/Unspecified,1223,1383,4.32,4.32,4.32,1383,1383,https://www.walmart.com/ip/Great-Value-Large-Grade-A-Eggs-36-Count/167936109?classType=REGULAR
Walmart,10322928,Olympia Valley Jumbo Grade A Eggs,Unknown,,Jumbo,Unknown,A,false,Conventional/Unspecified,1149,1176,1.84,1.84,1.84,1176,1176,https://www.walmart.com/ip/Olympia-Valley-Jumbo-Grade-A-Eggs/10322928?classType=REGULAR
Walmart,249916412,"Eggland's Best Large White Eggs, 24 Count",Eggland's Best,24,Large,White,Unknown,false,Conventional/Unspecified,1117,1285,7.46,7.46,7.46,1285,1285,https://www.walmart.com/ip/Eggland-s-Best-Large-White-Eggs-24-Count/249916412?classType=REGULAR
Walmart,108807760,"Great Value Large Brown Eggs, 12 Count",Great Value,12,Large,Brown,Unknown,false,Conventional/Unspecified,1110,1170,2.34,2.34,2.34,1170,1170,https://www.walmart.com/ip/Great-Value-Large-Brown-Eggs-12-Count/108807760?classType=REGULAR
Walmart,152377933,Pete & Gerry's Organic Eggs Large 12 Ct,Pete & Gerry's,12,Large,Brown,Unknown,true,Free-Range,973,1059,6.94,6.94,6.94,1059,1059,https://www.walmart.com/ip/Pete-and-Gerry-s-Organic-Free-Range-Large-Brown-Eggs-12-Count/152377933?classType=REGULAR
Walmart,180888226,Willamette Egg Farms Willamette,Unknown,,Unknown,Unknown,Unknown,false,Conventional/Unspecified,921,940,1.84,1.84,1.84,940,940,https://www.walmart.com/ip/Willamette-Egg-Farms-Willamette/180888226?classType=REGULAR
Walmart,410073921,"Happy Egg Co Organic Free-Range Large Brown Eggs, 18 Count, USDA Organic",Happy Egg,18,Large,Brown,Unknown,true,Free-Range,890,972,9.82,9.82,9.82,972,972,https://www.walmart.com/ip/Happy-Egg-Co-Organic-Free-Range-Large-Brown-Eggs-18-Count/410073921?classType=REGULAR
Walmart,192596868,"Nellie's Free-Range Large Brown Eggs, 12 Count",Nellie's,12,Large,Brown,Unknown,false,Free-Range,878,960,6.26,6.26,6.26,960,960,https://www.walmart.com/ip/Nellie-s-Free-Range-Large-Brown-Eggs-12-Count/192596868?classType=REGULAR
Walmart,49409646,"Farmhouse Cage Free Large Brown Eggs, 12 Count",Farmhouse,12,Large,Brown,Unknown,false,Cage-Free,865,974,3.96,3.96,3.96,974,974,https://www.walmart.com/ip/FARMHOUSE-EGGS-Cage-Free-Large-Brown-Eggs-12-Count/49409646?classType=REGULAR
Walmart,100966386,Great Value Large Cage-Free White Eggs 18 Count,Great Value,18,Large,White,Unknown,false,Cage-Free,806,850,2.17,2.17,2.17,850,850,https://www.walmart.com/ip/Great-Value-Cage-Free-White-Eggs-Large-18-Count/100966386?classType=REGULAR
Walmart,124080159,"Great Value Cage-Free Large White Eggs, 12 Count",Great Value,12,Large,White,Unknown,false,Cage-Free,693,726,1.47,1.47,1.47,726,726,https://www.walmart.com/ip/Great-Value-Cage-Free-Large-White-Eggs-12-Count/124080159?classType=REGULAR
Walmart,273959677,"Eggland's Best Cage Free Large White Eggs, 12 Count",Eggland's Best,12,Large,White,Unknown,false,Cage-Free,689,737,4.46,4.46,4.46,737,737,https://www.walmart.com/ip/Eggland-s-Best-Cage-Free-Large-White-Eggs-12-Count/273959677?classType=REGULAR
Walmart,532485762,"Eggland's Best Cage Free Extra Large White Eggs, 18 Count",Eggland's Best,18,Extra Large,White,Unknown,false,Cage-Free,666,736,5.84,5.84,5.84,736,736,https://www.walmart.com/ip/Eggland-s-Best-Cage-Free-Extra-Large-White-Eggs-18-Count/532485762?classType=REGULAR
Walmart,890591124,"Great Value Cage-Free Large White Eggs, 60 Count",Great Value,60,Large,White,Unknown,false,Cage-Free,643,686,7.13,7.130000000000001,7.13,686,686,https://www.walmart.com/ip/Great-Value-Cage-Free-Large-White-Eggs-60-Count/890591124?classType=REGULAR&athbdg=L1102
Walmart,605434510,"Great Value Cage-Free Large White Eggs, 36 Count",Great Value,36,Large,White,AA,false,Cage-Free,607,649,4.32,4.32,4.32,649,649,https://www.walmart.com/ip/Great-Value-Cage-Free-Grade-AA-Large-White-Eggs-36-Count/605434510?classType=REGULAR
Walmart,690068312,"Great Value Cage-Free Extra Large White Eggs, 12 Count",Great Value,12,Extra Large,White,AA,false,Cage-Free,585,627,1.87,1.87,1.87,627,627,https://www.walmart.com/ip/Great-Value-Cage-Free-Grade-AA-Extra-Large-White-Eggs-12-Count/690068312?classType=REGULAR
Walmart,1819220376,"Vital Farms Organic Pasture-Raised Medium Grade A Eggs, 12 Count",Vital Farms,12,Medium,Brown,A,true,Pasture-Raised,574,631,7.84,7.84,7.84,631,631,https://www.walmart.com/ip/Vital-Farms-Organic-Pasture-Raised-Grade-A-Medium-Brown-Eggs-12-Count/1819220376?classType=REGULAR&athbdg=L1300
Walmart,750118813,"Eggland's Best Cage Free Large White Eggs, 18 Count",Eggland's Best,18,Large,White,Unknown,false,Cage-Free,573,606,6.57,6.57,6.57,606,606,https://www.walmart.com/ip/Eggland-s-Best-Cage-Free-Large-White-Eggs-18-Count/750118813?classType=REGULAR
Walmart,827575454,"Great Value Cage-Free Large White Eggs, 6 Count",Great Value,6,Large,White,AA,false,Cage-Free,570,603,0.86,0.8600000000000001,0.86,603,603,https://www.walmart.com/ip/Great-Value-Cage-Free-Grade-AA-Large-White-Eggs-6-Count/827575454?classType=REGULAR
Walmart,358112437,"Great Value Cage-Free Extra Large White Eggs, 18 Count",Great Value,18,Extra Large,White,AA,false,Cage-Free,564,600,2.76,2.76,2.76,600,600,https://www.walmart.com/ip/Great-Value-Cage-Free-Grade-AA-Extra-Large-White-Eggs-18-Count/358112437?classType=REGULAR&athbdg=L1102
Walmart,421705528,"Great Value Cage-Free Large White Eggs, 12 Count",Great Value,12,Large,White,Unknown,false,Cage-Free,553,595,1.47,1.47,1.47,595,595,https://www.walmart.com/ip/Great-Value-Cage-Free-Large-White-Eggs-12-Count/421705528?classType=REGULAR&athbdg=L1102
Walmart,366132637,"Great Value Cage-Free White Jumbo Eggs, 12 Count",Great Value,12,Jumbo,White,Unknown,false,Cage-Free,530,564,2.82,2.82,2.82,564,564,https://www.walmart.com/ip/Great-Value-Cage-Free-White-Jumbo-Eggs-12-Count/366132637?classType=REGULAR
Walmart,103020312,"Great Value White Large Eggs, 12 Count",Great Value,12,Large,White,Unknown,false,Conventional/Unspecified,481,510,1.47,1.47,1.47,510,510,https://www.walmart.com/ip/Great-Value-White-Large-Eggs-12-Count/103020312?classType=REGULAR
Walmart,41868207,Happy Egg Co Free Range 12ct,Happy Egg,12,Unknown,Unknown,Unknown,false,Free-Range,412,418,5.72,5.72,5.72,418,418,https://www.walmart.com/ip/Happy-Egg-Co-Free-Range-12ct/41868207?classType=REGULAR
Walmart,119650697,"Handsome Brook Farm Organic, Pasture Raised Eggs, 12 Count",Unknown,12,Unknown,Unknown,Unknown,true,Pasture-Raised,407,453,6.92,6.919999999999999,6.92,453,453,https://www.walmart.com/ip/Handsome-Brook-Farm-Organic-Pasture-Raised-Eggs-12-Count/119650697?classType=REGULAR
Walmart,186518329,"Great Value Large White Eggs, 30 Count",Great Value,30,Large,White,Unknown,false,Conventional/Unspecified,366,420,4.32,4.32,4.32,420,420,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-30-Count/186518329?classType=REGULAR
Walmart,682824504,"Nellie's Free-Range Large Brown Eggs, 18 Count",Nellie's,18,Large,Brown,Unknown,false,Free-Range,302,318,7.94,7.94,7.94,318,318,https://www.walmart.com/ip/Nellie-s-Free-Range-Large-Brown-Eggs-18-Count/682824504?classType=REGULAR
Walmart,662711730,"Eggland's Best Farm Fresh Cage Free Extra Large White Grade AA Eggs, 12 Count",Eggland's Best,12,Extra Large,White,AA,false,Cage-Free,287,309,4.62,4.62,4.62,309,309,https://www.walmart.com/ip/Eggland-s-Best-Farm-Fresh-Cage-Free-Extra-Large-White-Grade-AA-Eggs-12-Count/662711730?classType=REGULAR
Walmart,177001204,"Farmers Market Cage Free Large White Eggs, 18 Count",Unknown,18,Large,White,Unknown,false,Cage-Free,286,293,2.17,2.17,2.17,293,293,https://www.walmart.com/ip/Farmers-Market-Cage-Free-Large-White-Eggs-18-Count/177001204?classType=REGULAR
Walmart,160202959,"Great Value Jumbo Brown Eggs, 12 Count",Great Value,12,Jumbo,Brown,Unknown,false,Conventional/Unspecified,247,251,3,3,3,251,251,https://www.walmart.com/ip/Great-Value-Jumbo-Brown-Eggs-12-Count/160202959?classType=REGULAR
Walmart,130994549,"Great Value Large Brown Eggs, 18 Count",Great Value,18,Large,Brown,Unknown,false,Conventional/Unspecified,201,205,3.44,3.4400000000000004,3.44,205,205,https://www.walmart.com/ip/Great-Value-Large-Brown-Eggs-18-Count/130994549?classType=REGULAR
Walmart,151963570,"The Fit Hen Free Range Brown Large A Eggs, 12 Count",Unknown,12,Large,Brown,A,false,Free-Range,136,146,4.72,4.72,4.72,146,146,https://www.walmart.com/ip/The-Fit-Hen-Free-Range-Brown-Large-A-Eggs-12-Count/151963570?classType=REGULAR
Walmart,102842271,"Great Value Extra Grade AA Large Eggs, 12 Count",Great Value,12,Large,Unknown,AA,false,Conventional/Unspecified,132,150,1.66,1.66,1.66,150,150,https://www.walmart.com/ip/Great-Value-Extra-Grade-AA-Large-Eggs-12-Count/102842271?classType=REGULAR
Walmart,172915603,"Great Value Grade AA Large White Eggs, 36 Count",Great Value,36,Large,White,AA,false,Conventional/Unspecified,115,132,4.32,4.32,4.32,132,132,https://www.walmart.com/ip/Great-Value-Grade-AA-Large-White-Eggs-36-Count/172915603?classType=REGULAR
Walmart,134005971,"Great Value Grade AA Large White Eggs, 60 Count",Great Value,60,Large,White,AA,false,Conventional/Unspecified,115,132,7.13,7.13,7.13,132,132,https://www.walmart.com/ip/Great-Value-Grade-AA-Large-White-Eggs-60-Count/134005971?classType=REGULAR
Walmart,116554230,"Great Value Large White Eggs, 6 Count",Great Value,6,Large,White,Unknown,false,Conventional/Unspecified,113,130,0.86,0.86,0.86,130,130,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-6-Count/116554230?classType=REGULAR
Walmart,141624000,"Great Value Grade AA Extra Large Eggs, 18 Count",Great Value,18,Extra Large,Unknown,AA,false,Conventional/Unspecified,110,126,2.43,2.43,2.43,126,126,https://www.walmart.com/ip/Great-Value-Grade-AA-Extra-Large-Eggs-18-Count/141624000?classType=REGULAR
Walmart,10322930,"Wilcox Large Brown Free-Range Eggs, 12 Count",Unknown,12,Large,Brown,Unknown,false,Free-Range,108,112,5.14,5.14,5.14,112,112,https://www.walmart.com/ip/Wilcox-Large-Brown-Free-Range-Eggs-12-Count/10322930?classType=REGULAR
Walmart,10532813,"Farmers Market Large Grade AA Eggs, 18 Count",Unknown,18,Large,Unknown,AA,false,Conventional/Unspecified,106,106,3.33,3.33,3.33,106,106,https://www.walmart.com/ip/Farmers-Market-Large-Grade-AA-Eggs-18-Count/10532813?classType=REGULAR
Walmart,44391007,"First Light Large Grade AA Eggs, 18 ct",Unknown,18,Large,Unknown,AA,false,Conventional/Unspecified,102,103,1.97,1.97,1.97,103,103,https://www.walmart.com/ip/First-Light-Large-Grade-AA-Eggs-18-ct/44391007?classType=REGULAR
Walmart,162541384,"Great Value Large White AA Eggs, 30 Count",Great Value,30,Large,White,AA,false,Conventional/Unspecified,101,107,4.32,4.32,4.32,107,107,https://www.walmart.com/ip/Great-Value-Large-White-AA-Eggs-30-Count/162541384?classType=REGULAR
Walmart,745918038,"Great Value Large White Eggs, 12 Count",Great Value,12,Large,White,Unknown,false,Conventional/Unspecified,95,102,1.47,1.47,1.47,102,102,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-12-Count/745918038?classType=REGULAR
Walmart,230532584,"Great Value Grade AA Large White Eggs, 18 Count",Great Value,18,Large,White,AA,false,Conventional/Unspecified,90,97,2.17,2.17,2.17,97,97,https://www.walmart.com/ip/Great-Value-Grade-AA-Large-White-Eggs-18-Count/230532584?classType=REGULAR
Walmart,153570712,"Happy Egg Co Heritage Breed Free-Range Large Blue and Brown Eggs, 12 Count",Happy Egg,12,Large,Brown,Unknown,false,Free-Range,85,90,7.96,7.96,7.96,90,90,https://www.walmart.com/ip/Happy-Egg-Co-Heritage-Breed-Free-Range-Large-Blue-and-Brown-Eggs-12-Count-Dozen/153570712?classType=REGULAR
Walmart,10532859,"Ozark Farmers Market Large Grade A Eggs, 12 ct",Unknown,12,Large,Unknown,A,false,Conventional/Unspecified,83,83,1.47,1.47,1.47,83,83,https://www.walmart.com/ip/Ozark-Farmers-Market-Large-Grade-A-Eggs-12-ct/10532859?classType=REGULAR
Walmart,10322933,"Wilcox Family Farms Vita Grade AA Large Brown Eggs, 18 Count",Unknown,18,Large,Brown,AA,false,Conventional/Unspecified,83,85,6.62,6.62,6.62,85,85,https://www.walmart.com/ip/Wilcox-Family-Farms-Vita-Grade-AA-Large-Brown-Eggs-18-Count/10322933?classType=REGULAR
Walmart,42350245,"Land O Lakes Large Brown Eggs, 18 Count",Land O Lakes,18,Large,Brown,Unknown,false,Conventional/Unspecified,81,84,7.53,7.529999999999999,7.53,84,84,https://www.walmart.com/ip/Land-O-Lakes-Large-Brown-Eggs-18-Count/42350245?classType=REGULAR
Walmart,2136686301,"Eggland's Best Cage-Free, Grade A White Hen Eggs, 24 Count",Eggland's Best,24,Unknown,White,A,false,Cage-Free,79,85,8.64,8.64,8.64,85,85,https://www.walmart.com/ip/Eggland-s-Best-Cage-Free-Grade-A-White-Hen-Eggs-24-Count/2136686301?classType=REGULAR
Walmart,164354158,"Great Value Large Grade AA Eggs, 36 Count",Great Value,36,Large,Unknown,AA,false,Conventional/Unspecified,75,80,5.32,5.32,5.32,80,80,https://www.walmart.com/ip/Great-Value-Large-Grade-AA-Eggs-36-Count/164354158?classType=REGULAR
Walmart,10322927,Olympiavalley Large Grade Aa 12pack Eggs,Unknown,12,Large,Unknown,AA,false,Conventional/Unspecified,72,72,3.97,3.9700000000000006,3.97,72,72,https://www.walmart.com/ip/Olympiavalley-Large-Grade-Aa-12pack-Eggs/10322927?classType=REGULAR
Walmart,10532812,"Farmers Market Large White Eggs, 18 Count",Unknown,18,Large,White,Unknown,false,Conventional/Unspecified,69,70,2.17,2.17,2.17,70,70,https://www.walmart.com/ip/Farmers-Market-Large-White-Eggs-18-Count/10532812?classType=REGULAR
Walmart,10322934,"Wilcox Organic Large Brown AA Eggs, 12 Count",Unknown,12,Large,Brown,AA,true,Conventional/Unspecified,62,63,5.81,5.81,5.81,63,63,https://www.walmart.com/ip/Wilcox-Organic-Large-Brown-AA-Eggs-12-Count/10322934?classType=REGULAR
Walmart,163075325,Eggland's Best Grade A Brown Eggs Large - 12 Count,Eggland's Best,12,Large,Brown,A,false,Conventional/Unspecified,57,59,2.83,2.83,2.83,59,59,https://www.walmart.com/ip/Eggland-s-Best-Grade-A-Brown-Eggs-Large-12-Count/163075325?classType=REGULAR
Walmart,46083075,"Land O Lakes All-Natural Large Brown Eggs, 12 Count",Land O Lakes,12,Large,Brown,Unknown,false,Conventional/Unspecified,52,55,4.12,4.12,4.12,55,55,https://www.walmart.com/ip/Land-O-Lakes-All-Natural-Large-Brown-Eggs-12-Count/46083075?classType=REGULAR
Walmart,10316894,"Sunny Meadow Large White Eggs, 12 Count",Unknown,12,Large,White,Unknown,false,Conventional/Unspecified,45,45,1.47,1.4700000000000002,1.47,45,45,https://www.walmart.com/ip/Sunny-Meadow-Large-White-Eggs-12-Count/10316894?classType=REGULAR
Walmart,10316898,"Sunny Meadow Large White Eggs, 18 Count",Unknown,18,Large,White,Unknown,false,Conventional/Unspecified,44,44,2.17,2.17,2.17,44,44,https://www.walmart.com/ip/Sunny-Meadow-Large-White-Eggs-18-Count/10316898?classType=REGULAR
Walmart,116923096,"Eggland's Best Farm Fresh Extra-Large Cage Free Brown A Egg, 18 Count",Eggland's Best,18,Extra Large,Brown,Unknown,false,Cage-Free,42,42,7.24,7.239999999999999,7.24,42,42,https://www.walmart.com/ip/Eggland-s-Best-Farm-Fresh-Extra-Large-Cage-Free-Brown-A-Egg-18-Count/116923096?classType=REGULAR
Walmart,10532861,"Farmers Market Jumbo Grade A Eggs, 12 Count",Unknown,12,Jumbo,Unknown,A,false,Conventional/Unspecified,42,42,1.84,1.84,1.84,42,42,https://www.walmart.com/ip/Farmers-Market-Jumbo-Grade-A-Eggs-12-Count/10532861?classType=REGULAR
Walmart,164453605,"Eggland's Best Farm Vegetaria- Fed, Grade A Jumbo Brown Eggs, 12 Count",Eggland's Best,12,Jumbo,Brown,A,false,Conventional/Unspecified,39,39,5.48,5.48,5.48,39,39,https://www.walmart.com/ip/Eggland-s-Best-Farm-Vegetaria-Fed-Grade-A-Jumbo-Brown-Eggs-12-Count/164453605?classType=REGULAR
Walmart,197407309,"Great Value Large Brown AA Eggs, 12 Count",Great Value,12,Large,Brown,AA,false,Conventional/Unspecified,36,36,2.34,2.34,2.34,36,36,https://www.walmart.com/ip/Great-Value-Large-Brown-AA-Eggs-12-Count/197407309?classType=REGULAR
Walmart,10322924,Olympiavalley Large 24pack Grade Aa Eggs,Unknown,24,Large,Unknown,AA,false,Conventional/Unspecified,36,43,2.05,2.05,2.05,43,43,https://www.walmart.com/ip/Olympiavalley-Large-24pack-Grade-Aa-Eggs/10322924?classType=REGULAR
Walmart,126714058,Great Value 36 Xlarge A Egg,Great Value,36,Extra Large,Unknown,Unknown,false,Conventional/Unspecified,33,39,2.94,2.94,2.94,39,39,https://www.walmart.com/ip/Great-Value-36-Xlarge-A-Egg/126714058?classType=REGULAR
