Store_No,Name,Address,Street,City,State,Zip_Code,Latitude,Longitude,Provider,Status,Country,mc_location_id
20811,Aldi - Dwt 96 - Orland Park,"13145 S Lagrange Road, Orland Park, IL, 60462",13145 S Lagrange Road,Orland Park,IL,60462,41.651091,-87.8524433,ALDI,active,USA,2380344
20790,Aldi - Bat 74 - Oswego,"540 5th St, Oswego, IL, 60543",540 5th St,Oswego,IL,60543,41.7060481,-88.3006169,ALDI,active,USA,2380407
24590,Aldi - Dwt 49 - Ottawa,"2710 Columbus Street, Ottawa, IL, 61350",2710 Columbus Street,Ottawa,IL,61350,41.36983,-88.83455,ALDI,active,USA,2380401
23596,Aldi - Bat 85 - Palatine - Deer Grove Shopping Center - Dundee Rd,"761 E Dundee Rd, Palatine, IL, 60074",761 E Dundee Rd,Palatine,IL,60074,42.137577,-88.024734,ALDI,active,USA,2378757
21244,Aldi - Dwt 27 - Pekin,"3475 Court Street, Pekin, IL, 61554",3475 Court Street,Pekin,IL,61554,40.5452113,-89.596885,ALDI,active,USA,2380411
21245,Aldi - Dwt 10 - Peoria,"3420 Northuniversity Street, Peoria, IL, 61604",3420 Northuniversity Street,Peoria,IL,61604,40.729227,-89.6121416,ALDI,active,USA,2380352
21246,Aldi - Dwt 70 - Peoria,"9129 Allen Road, Peoria, IL, 61615",9129 Allen Road,Peoria,IL,61615,40.7990066,-89.631783,ALDI,active,USA,2378802
24591,Aldi - Dwt 13 - Peru,"951 Shooting Park Road, Peru, IL, 61354",951 Shooting Park Road,Peru,IL,61354,41.339907,-89.118132,ALDI,active,USA,2380373
178412,Aldi - Dwt 22 - Plainfield,"13843 S Route 59, Plainfield, IL, 60544",13843 S Route 59,Plainfield,IL,60544,41.631881,-88.202,ALDI,active,USA,2380399
20813,Aldi - Dwt 50 - Plainfield,"2450 Ridge Road, Plainfield, IL, 60586",2450 Ridge Road,Plainfield,IL,60586,41.565894,-88.2745594,ALDI,active,USA,2378744
23605,Aldi - Dwt 44 - Plainfield,"2301 Route 59, Plainfield, IL, 60586",2301 Route 59,Plainfield,IL,60586,41.5634193,-88.2016404,ALDI,active,USA,2378830
24585,Aldi - Dwt 34 - Plano,"7030 Burroughs Avenue, Plano, IL, 60545",7030 Burroughs Avenue,Plano,IL,60545,41.6535,-88.566391,ALDI,active,USA,2378797
24597,Aldi - Dwt 51 - Pontiac,"701 Rittenhouse Drive, Pontiac, IL, 61764",701 Rittenhouse Drive,Pontiac,IL,61764,40.8716987,-88.6578591,ALDI,active,USA,2380353
498199,Aldi - Dwt 12 - Princeton,"146 Backbone Rd E, Princeton, IL, 61356",146 Backbone Rd E,Princeton,IL,61356,41.3929321,-89.4653312,ALDI,active,USA,2380388
20773,Aldi - Bat 92 - Prospect Heights,"1432 E Rand Road, Prospect Heights, IL, 60070",1432 E Rand Road,Prospect Heights,IL,60070,42.1022084,-87.9659841,ALDI,active,USA,2380379
24602,Aldi - Ofa 28 - Quincy,"3511 Broadway, Quincy, IL, 62301",3511 Broadway,Quincy,IL,62301,39.9361775,-91.3597226,ALDI,active,USA,2378826
24588,Aldi - Bat 39 - Rochelle,"1251 North Seventh Street, Rochelle, IL, 61068",1251 North Seventh Street,Rochelle,IL,61068,41.9370345,-89.0675676,ALDI,active,USA,2380372
174342,Aldi - Bat 54 - Rockford,"3801 W Riverside Blvd, Rockford, IL, 61101",3801 W Riverside Blvd,Rockford,IL,61101,42.3161879,-89.111712,ALDI,active,USA,2380362
20760,Aldi - Bat 70 - Rockford,"2680 20th Street, Rockford, IL, 61109",2680 20th Street,Rockford,IL,61109,42.2367501,-89.0568319,ALDI,active,USA,2380392
26980,Aldi - Bat 75 - Rockford,"6650 E State Street, Rockford, IL, 61108",6650 E State Street,Rockford,IL,61108,42.2697802,-88.985815,ALDI,active,USA,2378812
21241,Aldi - Dwt 25 - Rock Island,"1880 38th Street, Rock Island, IL, 61201",1880 38th Street,Rock Island,IL,61201,41.4919311,-90.5481637,ALDI,active,USA,2380357
22539,Aldi - Dwt 63 - Romeoville,"398 South Weber Road, Romeoville, IL, 60446",398 South Weber Road,Romeoville,IL,60446,41.6109549,-88.124029,ALDI,active,USA,2378781
20802,Aldi - Oak 63 - Roscoe,"4786 E Rockton Rd, Roscoe, IL, 61073",4786 E Rockton Rd,Roscoe,IL,61073,42.4570105,-89.024324,ALDI,active,USA,2380341
23601,Aldi - Oak 33 - Round Lake Beach,"74 West Rollins Road, Round Lake Beach, IL, 60073",74 West Rollins Road,Round Lake Beach,IL,60073,42.3793904,-88.084542,ALDI,active,USA,2380359
21236,Aldi - Dwt 92 - Savoy,"605 N Dunlap Ave, Savoy, IL, 61874",605 N Dunlap Ave,Savoy,IL,61874,40.0608357,-88.2514063,ALDI,active,USA,2380348
20788,Aldi - Bat 77 - Schaumburg - E. Algonquin & N Meacham Rd,"1412 E Algonquin Rd, Schaumburg, IL, 60173",1412 E Algonquin Rd,Schaumburg,IL,60173,42.0693422,-88.0427001,ALDI,active,USA,2380380
20798,Aldi - Bat 5 - Schiller Park,"9310 Irving Park Road, Schiller Park, IL, 60176",9310 Irving Park Road,Schiller Park,IL,60176,41.9540404,-87.8600004,ALDI,active,USA,2378790
109751,Aldi - Dwt 42 - Shorewood,"665 Brook Forest Ave, Shorewood, IL, 60404",665 Brook Forest Ave,Shorewood,IL,60404,41.5356023,-88.201854,ALDI,active,USA,2380339
21242,Aldi - Dwt 84 - Silvis,"1210 18th Street, Silvis, IL, 61282",1210 18th Street,Silvis,IL,61282,41.4975234,-90.40464,ALDI,active,USA,2380396
23140,Aldi - Bat 57 - Skokie,"4833 Oakton Street, Skokie, IL, 60077",4833 Oakton Street,Skokie,IL,60077,42.02622503,-87.74841,ALDI,active,USA,2378784
20822,Aldi - Val 44 - South Holland,"1051 E 162nd Street, South Holland, IL, 60473",1051 E 162nd Street,South Holland,IL,60473,41.6002671,-87.59063,ALDI,active,USA,2380404
32242,Aldi - Ofa 36 - Sparta,"1250 North Market Street, Sparta, IL, 62286",1250 North Market Street,Sparta,IL,62286,38.1374036,-89.7022938,ALDI,active,USA,2378814
21247,Aldi - Dwt 4 - Springfield,"3425 Freedom Drive, Springfield, IL, 62704",3425 Freedom Drive,Springfield,IL,62704,39.750542,-89.708142,ALDI,active,USA,2380417
21248,Aldi - Dwt 20 - Springfield,"2731 North Dirksen Parkway, Springfield, IL, 62702",2731 North Dirksen Parkway,Springfield,IL,62702,39.8409665,-89.6054814,ALDI,active,USA,2380343
21249,Aldi - Dwt 59 - Springfield,"3736 Octavus Via, Springfield, IL, 62703",3736 Octavus Via,Springfield,IL,62703,39.7477166,-89.6412717,ALDI,active,USA,2378799
20785,Aldi - Bat 43 - St. Charles,"2670 W Main Street, St Charles, IL, 60174",2670 W Main Street,St Charles,IL,60174,41.9136178,-88.3478394,ALDI,active,USA,2380333
24589,Aldi - Dwt 11 - Sterling,"3409 East Lincolnway, Sterling, IL, 61081",3409 East Lincolnway,Sterling,IL,61081,41.81041,-89.65462,ALDI,active,USA,2380358
172946,Aldi - Bat 7 - Streamwood,"960 S Barrington Road, Streamwood, IL, 60107",960 S Barrington Road,Streamwood,IL,60107,42.0128029,-88.1469732,ALDI,active,USA,2378758
24592,Aldi - Dwt 46 - Streator,"1725 N Bloomington Street, Streator, IL, 61364",1725 N Bloomington Street,Streator,IL,61364,41.1412229,-88.8348906,ALDI,active,USA,2380398
21207,Aldi - Bat 47 - Sugar Grove,"11 W Park Ave, Sugar Grove, IL, 60554",11 W Park Ave,Sugar Grove,IL,60554,41.7758355,-88.4437576,ALDI,active,USA,2380370
23379,Aldi - Ofa 9 - Swansea,"1708 North Illinois, Swansea, IL, 62226",1708 North Illinois,Swansea,IL,62226,38.5326567,-89.9843434,ALDI,active,USA,2380165
24608,Aldi - Ofa 17 - Taylorville,"1303 W Burnett Drive, Taylorville, IL, 62568",1303 W Burnett Drive,Taylorville,IL,62568,39.5657757,-89.3107593,ALDI,active,USA,2378813
20815,Aldi - Dwt 77 - Tinley Park,"16000 South Harlem Avenue, Tinley Park, IL, 60477",16000 South Harlem Avenue,Tinley Park,IL,60477,41.6008458,-87.796265,ALDI,active,USA,2378743
21237,Aldi - Dwt 91 - Urbana,"3102 East University Avenue, Urbana, IL, 61802",3102 East University Avenue,Urbana,IL,61802,40.1140625,-88.164433,ALDI,active,USA,2378741
121626,Aldi - Ofa 18 - Vandalia,"1500 North Eighth Street, Vandalia, IL, 62471",1500 North Eighth Street,Vandalia,IL,62471,38.9758721,-89.1011579,ALDI,active,USA,2378756
23223,Aldi - Oak 61 - Vernon Hills,"1800 N Milwaukee Avenue, Vernon Hills, IL, 60061",1800 N Milwaukee Avenue,Vernon Hills,IL,60061,42.2590503,-87.950252,ALDI,active,USA,2380421
20766,Aldi - Bat 36 - Villa Park,"400 W North Avenue, Villa Park, IL, 60181",400 W North Avenue,Villa Park,IL,60181,41.906031,-87.9893385,ALDI,active,USA,2378780
20768,Aldi - Bat 28 - Villa Park,"1630 S Ardmore, Villa Park, IL, 60181",1630 S Ardmore,Villa Park,IL,60181,41.8593588,-87.9788897,ALDI,active,USA,2378820
23600,Aldi - Oak 66 - Volo,"27415 West Hartigan Road, Volo, IL, 60020",27415 West Hartigan Road,Volo,IL,60020,42.3620191,-88.167773,ALDI,active,USA,2380064
22552,Aldi - Dwt 86 - Washington,"1997 Freedom Parkway, Washington, IL, 61571",1997 Freedom Parkway,Washington,IL,61571,40.7077081,-89.4602585,ALDI,active,USA,2378748
23225,Aldi - Oak 55 - Waukegan,"1620 North Lewis, Waukegan, IL, 60085",1620 North Lewis,Waukegan,IL,60085,42.3822498,-87.8568937,ALDI,active,USA,2378766
23226,Aldi - Oak 44 - Waukegan,"1050 Waukegan Rd, Waukegan, IL, 60085",1050 Waukegan Rd,Waukegan,IL,60085,42.3392983,-87.895379,ALDI,active,USA,2378742
20775,Aldi - Bat 14 - West Chicago,"978 N Neltnor Blvd, West Chicago, IL, 60185",978 N Neltnor Blvd,West Chicago,IL,60185,41.901501,-88.201848,ALDI,active,USA,2378785
20783,Aldi - Bat 72 - Westmont,"6415 S Cass Ave, Westmont, IL, 60559",6415 S Cass Ave,Westmont,IL,60559,41.7715966,-87.9735718,ALDI,active,USA,2380366
22321,Aldi - Bat 24 - Wheaton,"20 W Loop Road, Wheaton, IL, 60187",20 W Loop Road,Wheaton,IL,60187,41.83309,-88.1049576,ALDI,active,USA,2380414
23364,Aldi - Ofa 59 - Woodriver,"399 Wesley Drive, Woodriver, IL, 62095",399 Wesley Drive,Woodriver,IL,62095,38.8659261,-90.0666711,ALDI,active,USA,2380424
24393,Aldi - Bat 84 - Woodstock,"1270 Lake Avenue, Woodstock, IL, 60098",1270 Lake Avenue,Woodstock,IL,60098,42.2960862,-88.4241185,ALDI,active,USA,2378778
22551,"Aldi - Dwt 47 - Yorkville, Il, Illinois","1610 Bridge Street, Yorkville, IL, 60560",1610 Bridge Street,Yorkville,IL,60560,41.660311,-88.441144,ALDI,active,USA,2378819
24582,Aldi - Oak 77 - Zion,"2861 Sheridan Road, Zion, IL, 60099",2861 Sheridan Road,Zion,IL,60099,42.4429096,-87.8246561,ALDI,active,USA,2378808
24486,Aldi - Gre 82 - Anderson,"1428 E 53rd St, Anderson, IN, 46013",1428 E 53rd St,Anderson,IN,46013,40.06244,-85.66127,ALDI,active,USA,2378597
24498,Aldi - Val 35 - Angola,"1806 N Wayne Street, Angola, IN, 46703",1806 N Wayne Street,Angola,IN,46703,41.6568272,-84.9988463,ALDI,active,USA,2378625
24499,Aldi - Val 69 - Auburn,"207 Touring Dr, Auburn, IN, 46706",207 Touring Dr,Auburn,IN,46706,41.365138,-85.0791055,ALDI,active,USA,2378571
24507,Aldi - Gre 26 - Aurora,"13938 Wilson Creek Road, Aurora, IN, 47001",13938 Wilson Creek Road,Aurora,IN,47001,39.0771501,-84.8950424,ALDI,active,USA,2378548
23917,Aldi - Gre 56 - Avon,"9779 E Us Hwy 36, Avon, IN, 46123",9779 E Us Hwy 36,Avon,IN,46123,39.7612721,-86.3499165,ALDI,active,USA,2378586
24519,Aldi - Gre 28 - Bedford,"908 Constitution Avenue, Bedford, IN, 47421",908 Constitution Avenue,Bedford,IN,47421,38.8682803,-86.5180796,ALDI,active,USA,2380429
24517,Aldi - Gre 30 - Bloomington,"2035 S Liberty Dr, Bloomington, IN, 47403",2035 S Liberty Dr,Bloomington,IN,47403,39.1471852,-86.5762982,ALDI,active,USA,2378600
24518,Aldi - Gre 29 - Bloomington,"2813 E 3rd St, Bloomington, IN, 47408",2813 E 3rd St,Bloomington,IN,47408,39.1643,-86.49631,ALDI,active,USA,2378557
137732,Aldi - Gre 51 - Brownsburg,"406 E Northfield Drive, Brownsburg, IN, 46112",406 E Northfield Drive,Brownsburg,IN,46112,39.8577176,-86.3858471,ALDI,active,USA,2378546
12264,Aldi - Gre 70 - Carmel,"14620 Greyhound Plaza, Carmel, IN, 46032",14620 Greyhound Plaza,Carmel,IN,46032,40.001086,-86.128969,ALDI,active,USA,2378560
23915,Aldi - Gre 85 - West Carmel,"10584 Workout Way, Carmel, IN, 46032",10584 Workout Way,Carmel,IN,46032,39.93997,-86.238976,ALDI,active,USA,2378591
135078,Aldi - Val 49 - Chesterton,"Rt 49, Chesterton, IN, 46304",Rt 49,Chesterton,IN,46304,41.6168983,-87.0416934,ALDI,active,USA,2380065
30573,Aldi - Gre 47 - Columbia City,"551 N Line Street, Columbia City, IN, 46725",551 N Line Street,Columbia City,IN,46725,41.1682561,-85.4935019,ALDI,active,USA,2378611
24508,Aldi - Gre 8 - Columbus,"1505 N National Road, Columbus, IN, 47201",1505 N National Road,Columbus,IN,47201,39.215136,-85.8810437,ALDI,active,USA,2378619
396445,Aldi - Gre 49 - Crawfordsville,"1620 S Us Highway 231, Crawfordsville, IN, 47933",1620 S Us Highway 231,Crawfordsville,IN,47933,40.0164482,-86.9030829,ALDI,active,USA,2378549
20836,Aldi - Val 25 - Crown Point,"845 N Superior Drive, Crown Point, IN, 46307",845 N Superior Drive,Crown Point,IN,46307,41.4246342,-87.3376798,ALDI,active,USA,2378567
24493,Aldi - Val 24 - Elkhart,"2810 Emerson Dr, Elkhart, IN, 46514",2810 Emerson Dr,Elkhart,IN,46514,41.72487,-85.98034,ALDI,active,USA,2380431
23455,Aldi - Gre 3 - Evansville - West,"214 S Rosenberger Ave, Evansville, IN, 47712",214 S Rosenberger Ave,Evansville,IN,47712,37.9763627,-87.6264277,ALDI,active,USA,2378554
23456,Aldi - Gre 2 - Evansville - East,"6434 Oak Grove Rd, Evansville, IN, 47715",6434 Oak Grove Rd,Evansville,IN,47715,37.9918665,-87.4731717,ALDI,active,USA,2378576
23928,Aldi - Gre 74 - Fishers,"9774 E 116th Street, Fishers, IN, 46037",9774 E 116th Street,Fishers,IN,46037,39.959513,-85.9959706,ALDI,active,USA,2378602
23832,Aldi - Gre 32 - Fort Wayne,"10007 Lima Rd, Fort Wayne, IN, 46818",10007 Lima Rd,Fort Wayne,IN,46818,41.1735022,-85.168287,ALDI,active,USA,2378587
23833,Aldi - Gre 57 - Fort Wayne,"4750 Coldwater Rd, Fort Wayne, IN, 46825",4750 Coldwater Rd,Fort Wayne,IN,46825,41.12150995,-85.13542488,ALDI,active,USA,2378610
24501,Aldi - Gre 33 - Fort Wayne,"7325 S Anthony Blvd, Fort Wayne, IN, 46816",7325 S Anthony Blvd,Fort Wayne,IN,46816,41.0180756,-85.1113769,ALDI,active,USA,2378574
370118,Aldi - Gre 53 - Fort Wayne,"10511 Dupont Oaks Blvd, Fort Wayne, IN, 46845",10511 Dupont Oaks Blvd,Fort Wayne,IN,46845,41.180749,-85.087517,ALDI,active,USA,2378626
41339,Aldi - Gre 31 - Fort Wayne,"4466 Illinois Road, Fort Wayne, IN, 46804",4466 Illinois Road,Fort Wayne,IN,46804,41.0755248,-85.1996037,ALDI,active,USA,2380430
24487,Aldi - Gre 21 - Frankfort,"2465 E Wabash Street, Frankfort, IN, 46041",2465 E Wabash Street,Frankfort,IN,46041,40.2780501,-86.4796729,ALDI,active,USA,2378609
585834,Aldi - Gre 19 - Franklin,"1538 N Morton St, Franklin, IN, 46131",1538 N Morton St,Franklin,IN,46131,39.4919505,-86.0665808,ALDI,active,USA,2378573
20831,"Aldi - Val 29 - 3311 Grant St, Gary","3311 Grant Street, Gary, IN, 46408",3311 Grant Street,Gary,IN,46408,41.5584472,-87.3543168,ALDI,active,USA,2378575
23819,Aldi - Val 57 - Gary,"5995 W Ridge Road, Gary, IN, 46408",5995 W Ridge Road,Gary,IN,46408,41.5484281,-87.4072052,ALDI,active,USA,2378580
24494,Aldi - Val 3 - Goshen (Lincolnway E.),"2036 Lincolnway East, Goshen, IN, 46526",2036 Lincolnway East,Goshen,IN,46526,41.5597088,-85.7931311,ALDI,active,USA,2378603
24495,Aldi - Val 4 - Goshen,"2815 County Home Road, Goshen, IN, 46526",2815 County Home Road,Goshen,IN,46526,41.6238759,-85.9057615,ALDI,active,USA,2378595
33451,Aldi - Gre 12 - Greencastle,"65 Putnam Plaza, Greencastle, IN, 46135",65 Putnam Plaza,Greencastle,IN,46135,39.6477554,-86.8282311,ALDI,active,USA,2378583
24489,Aldi - Gre 15 - Greenfield,"1780 Muskegon Lane, Greenfield, IN, 46140",1780 Muskegon Lane,Greenfield,IN,46140,39.8097993,-85.7723514,ALDI,active,USA,2378623
24509,Aldi - Gre 58 - Greensburg,"1700 North Lincoln St, Greensburg, IN, 47240",1700 North Lincoln St,Greensburg,IN,47240,39.3529991,-85.478887,ALDI,active,USA,2378604
23918,Aldi - Gre 20 - Greenwood,"300 S State Road 135, Greenwood, IN, 46142",300 S State Road 135,Greenwood,IN,46142,39.6111659,-86.1595928,ALDI,active,USA,2378566
30571,Aldi - Gre 22 - Greenwood,"1595 Us 31 S, Greenwood, IN, 46143",1595 Us 31 S,Greenwood,IN,46143,39.594539,-86.101962,ALDI,active,USA,2378615
20821,Aldi - Val 20 - Hammond,"6518 Columbia Ave, Hammond, IN, 46320",6518 Columbia Ave,Hammond,IN,46320,41.5944734,-87.5014775,ALDI,active,USA,2378624
22553,Aldi - Val 56 - Hammond,"7925 Indianapolis Blvd, Hammond, IN, 46324",7925 Indianapolis Blvd,Hammond,IN,46324,41.5709718,-87.4743495,ALDI,active,USA,2378588
22554,Aldi - Val 18 - Hammond,"4415 Calumet Avenue, Hammond, IN, 46327",4415 Calumet Avenue,Hammond,IN,46327,41.6332552,-87.5078181,ALDI,active,USA,2378568
24500,Aldi - Gre 13 - Huntington,"450 Frontage Rd, Huntington, IN, 46750",450 Frontage Rd,Huntington,IN,46750,40.9014756,-85.5078713,ALDI,active,USA,2378612
12263,Aldi - Gre 75 - Indianapolis,"5235 N Keystone Ave, Indianapolis, IN, 46220",5235 N Keystone Ave,Indianapolis,IN,46220,39.8486934,-86.121056,ALDI,active,USA,2378553
23920,Aldi - Gre 78 - Indianapolis,"6691 E Washington St, Indianapolis, IN, 46219",6691 E Washington St,Indianapolis,IN,46219,39.7707911,-86.0520841,ALDI,active,USA,2378565
23921,Aldi - Gre 76 - Indianapolis,"2955 Madison Ave, Indianapolis, IN, 46225",2955 Madison Ave,Indianapolis,IN,46225,39.7232447,-86.1494998,ALDI,active,USA,2378563
23922,Aldi - Gre 71 - Indianapolis,"9989 E Washington St, Indianapolis, IN, 46229",9989 E Washington St,Indianapolis,IN,46229,39.773182,-85.992033,ALDI,active,USA,2378556
23923,Aldi - Gre 81 - Indianapolis,"10325 Pendleton Pike, Indianapolis, IN, 46236",10325 Pendleton Pike,Indianapolis,IN,46236,39.856351,-85.983273,ALDI,active,USA,2378601
23924,Aldi - Gre 73 - Indianapolis,"6835 S Emerson Ave, Indianapolis, IN, 46237",6835 S Emerson Ave,Indianapolis,IN,46237,39.6676771,-86.0805957,ALDI,active,USA,2378621
23925,Aldi - Gre 86 - Indianapolis,"1440 E 86th Street, Indianapolis, IN, 46240",1440 E 86th Street,Indianapolis,IN,46240,39.914086,-86.1355,ALDI,active,USA,2378614
23927,Aldi - Gre 79 - Indianapolis,"4470 Lafayette Road, Indianapolis, IN, 46254",4470 Lafayette Road,Indianapolis,IN,46254,39.8359024,-86.2476829,ALDI,active,USA,2378616
23929,Aldi - Gre 72 - Indianapolis,"8404 Michigan Rd, Indianapolis, IN, 46268",8404 Michigan Rd,Indianapolis,IN,46268,39.9071722,-86.2221623,ALDI,active,USA,2378620
40138,Aldi - Gre 88 - Indianapolis,"5151 E 82nd Street, Indianapolis, IN, 46250",5151 E 82nd Street,Indianapolis,IN,46250,39.9038691,-86.0824598,ALDI,active,USA,2378547
23549,Aldi - Gre 34 - Jeffersonville,"3131 E 10th St, Jeffersonville, IN, 47130",3131 E 10th St,Jeffersonville,IN,47130,38.3270272,-85.7129299,ALDI,active,USA,2378555
24502,Aldi - Gre 7 - Kokomo,"1381 S Reed Road, Kokomo, IN, 46902",1381 S Reed Road,Kokomo,IN,46902,40.4713808,-86.109472,ALDI,active,USA,2378552
24685,Aldi - Gre 59 - Lafayette,"957 Sagamore Pkwy S, Lafayette, IN, 47905",957 Sagamore Pkwy S,Lafayette,IN,47905,40.4057837,-86.8566172,ALDI,active,USA,2378596
24491,Aldi - Val 51 - Laporte,"199 Pine Lake Ave, Laporte, IN, 46350",199 Pine Lake Ave,Laporte,IN,46350,41.6161627,-86.7317417,ALDI,active,USA,2378570
24488,Aldi - Gre 50 - Lebanon,"2465 North Lebanon St, Lebanon, IN, 46052",2465 North Lebanon St,Lebanon,IN,46052,40.0728331,-86.4729974,ALDI,active,USA,2378590
24504,Aldi - Gre 27 - Logansport,"4129 E Market Street, Logansport, IN, 46947",4129 E Market Street,Logansport,IN,46947,40.7563685,-86.3097344,ALDI,active,USA,2378598
20830,Aldi - Val 78 - Lowell,"1720 E Commercial Ave, Lowell, IN, 46356",1720 E Commercial Ave,Lowell,IN,46356,41.2892125,-87.3987236,ALDI,active,USA,2378579
24510,Aldi - Gre 66 - Madison,"202 Franks Dr, Madison, IN, 47250",202 Franks Dr,Madison,IN,47250,38.7761678,-85.3855485,ALDI,active,USA,2378550
24505,Aldi - Gre 18 - Marion,"2007 S Western Ave, Marion, IN, 46953",2007 S Western Ave,Marion,IN,46953,40.5433921,-85.6727055,ALDI,active,USA,2378582
22555,Aldi - Val 74 - Merrillville,"10 W 81st Avenue, Merrillville, IN, 46410",10 W 81st Avenue,Merrillville,IN,46410,41.4717247,-87.3380238,ALDI,active,USA,2378618
24492,Aldi - Val 73 - Michigan City,"5102 Franklin Street, Michigan City, IN, 46360",5102 Franklin Street,Michigan City,IN,46360,41.675616,-86.8929933,ALDI,active,USA,2378577
23840,Aldi - Val 2 - Mishawaka,"210 W Douglas Road, Mishawaka, IN, 46545",210 W Douglas Road,Mishawaka,IN,46545,41.7099753,-86.1820811,ALDI,active,USA,2378569
24512,Aldi - Gre 54 - Muncie,"3221 S Madison St, Muncie, IN, 47302",3221 S Madison St,Muncie,IN,47302,40.1643099,-85.3825296,ALDI,active,USA,2378606
24513,Aldi - Gre 6 - Muncie,"210 W Mcgalliard Rd, Muncie, IN, 47303",210 W Mcgalliard Rd,Muncie,IN,47303,40.219018,-85.388556,ALDI,active,USA,2378608
23550,Aldi - Gre 37 - New Albany,"3118 Grant Line Road, New Albany, IN, 47150",3118 Grant Line Road,New Albany,IN,47150,38.324954,-85.818775,ALDI,active,USA,2378564
24514,Aldi - Gre 10 - New Castle,"107 S Memorial Dr, New Castle, IN, 47362",107 S Memorial Dr,New Castle,IN,47362,39.9302098,-85.3836632,ALDI,active,USA,2378599
23916,Aldi - Gre 9 - Noblesville,"16971 Clover Rd, Noblesville, IN, 46060",16971 Clover Rd,Noblesville,IN,46060,40.0357841,-85.9975656,ALDI,active,USA,2378584
24506,Aldi - Gre 5 - Peru,"970 W Main St, Peru, IN, 46970",970 W Main St,Peru,IN,46970,40.74551,-86.09701,ALDI,active,USA,2380432
23919,Aldi - Gre 55 - Plainfield,"2382 E Main Street, Plainfield, IN, 46168",2382 E Main Street,Plainfield,IN,46168,39.7149724,-86.3676966,ALDI,active,USA,2378593
24496,Aldi - Val 7 - Plymouth,"2170 North Oak Drive, Plymouth, IN, 46563",2170 North Oak Drive,Plymouth,IN,46563,41.3609674,-86.3275921,ALDI,active,USA,2378562
20820,Aldi - Val 11 - Portage,"5761 Us Highway 6, Portage, IN, 46368",5761 Us Highway 6,Portage,IN,46368,41.549798,-87.191824,ALDI,active,USA,2378572
24515,Aldi - Gre 14 - Richmond,"4401 National Rd E Ste 1, Richmond, IN, 47374",4401 National Rd E Ste 1,Richmond,IN,47374,39.8294037,-84.8414016,ALDI,active,USA,2378578
20818,Aldi - Val 21 - Schererville,"795 Deer Creek Drive, Schererville, IN, 46375",795 Deer Creek Drive,Schererville,IN,46375,41.4999437,-87.4734755,ALDI,active,USA,2378592
24511,Aldi - Gre 23 - Seymour,"1710 East Tipton St, Seymour, IN, 47274",1710 East Tipton St,Seymour,IN,47274,38.9572997,-85.8618179,ALDI,active,USA,2378559
24490,Aldi - Gre 83 - Shelbyville,"2695 East Range Road, Shelbyville, IN, 46176",2695 East Range Road,Shelbyville,IN,46176,39.5251533,-85.743831,ALDI,active,USA,2378581
